5	3200
n001304	45	16
n001304	27	74
n001304	27	97
n001304	36	86
n001304	75	97
n001304	85	23
n001304	19	48
n001304	52	41
n001304	37	16
n000010	5	71
n000010	55	9
n000010	70	21
n000010	14	100
n000010	64	12
n000010	22	41
n000010	49	26
n000010	84	57
n000010	78	49
n000010	66	82
n006128	66	96
n006128	100	92
n006128	99	4
n006128	16	64
n006128	43	77
n006128	18	49
n006128	69	90
n006128	64	4
n006128	43	85
n006128	6	82
n006587	42	91
n006587	7	63
n006587	26	46
n006587	18	41
n006587	73	25
n006587	29	37
n006587	2	41
n006587	87	46
n006587	33	4
n006587	65	29
n004486	60	61
n004486	43	24
n004486	83	41
n004486	59	88
n004486	49	4
n004486	80	76
n004486	38	18
n004486	79	33
n004486	90	51
n004486	90	52
n005108	61	13
n005108	46	60
n005108	90	1
n005108	57	9
n005108	55	77
n005108	57	87
n005108	2	38
n005108	5	33
n005108	39	84
n005108	60	90
n008273	34	81
n008273	1	31
n008273	83	43
n008273	18	86
n008273	44	9
n008273	36	37
n008273	5	20
n008273	18	83
n008273	49	14
n008273	87	91
n001597	36	69
n001597	92	70
n001597	28	85
n001597	40	5
n001597	95	27
n001597	63	8
n001597	91	53
n001597	30	47
n001597	81	17
n001597	35	27
n008816	60	10
n008816	21	8
n008816	94	45
n008816	51	17
n008816	98	10
n008816	88	89
n008816	67	43
n008816	48	68
n008816	46	95
n008816	80	27
n007406	24	6
n007406	15	2
n007406	33	91
n007406	69	37
n007406	38	50
n007406	59	85
n007406	16	78
n007406	14	29
n007406	20	11
n007406	88	48
n003436	59	51
n003436	37	11
n003436	21	25
n003436	25	81
n003436	80	80
n003436	65	10
n003436	10	97
n003436	20	43
n003436	13	83
n003436	42	61
n007096	1	11
n007096	41	3
n007096	33	5
n007096	4	50
n007096	62	12
n007096	15	6
n007096	70	35
n007096	85	50
n007096	19	48
n007096	54	47
n000882	20	27
n000882	20	69
n000882	12	46
n000882	92	23
n000882	32	5
n000882	67	5
n000882	72	4
n000882	58	88
n000882	60	72
n000882	74	62
n001366	26	90
n001366	57	95
n001366	2	91
n001366	53	19
n001366	22	75
n001366	37	61
n001366	94	43
n001366	86	70
n001366	93	99
n001366	87	49
n006723	16	29
n006723	21	93
n006723	14	2
n006723	61	31
n006723	90	53
n006723	85	73
n006723	23	39
n006723	48	96
n006723	83	73
n006723	18	79
n003635	62	35
n003635	40	56
n003635	4	78
n003635	57	49
n003635	54	61
n003635	36	35
n003635	4	49
n003635	17	26
n003635	79	2
n003635	7	16
n005704	28	2
n005704	20	17
n005704	18	73
n005704	48	22
n005704	18	29
n005704	33	94
n005704	94	17
n005704	40	45
n005704	37	66
n005704	77	25
n000878	22	22
n000878	100	92
n000878	7	72
n000878	89	63
n000878	57	13
n000878	15	42
n000878	79	76
n000878	60	83
n000878	20	1
n000878	76	61
n008686	57	94
n008686	73	88
n008686	28	1
n008686	8	50
n008686	14	56
n008686	68	92
n008686	88	98
n008686	23	31
n008686	99	54
n008686	95	83
n000840	3	3
n000840	52	27
n000840	15	67
n000840	34	35
n000840	4	22
n000840	18	65
n000840	8	93
n000840	12	21
n000840	88	98
n000840	11	19
n007498	24	10
n007498	84	53
n007498	88	71
n007498	75	84
n007498	25	91
n007498	73	28
n007498	34	13
n007498	72	74
n007498	90	56
n007498	78	51
n004474	30	9
n004474	12	69
n004474	87	93
n004474	79	13
n004474	24	79
n004474	64	87
n004474	16	59
n004474	86	13
n004474	13	14
n004474	53	16
n006581	72	33
n006581	44	74
n006581	89	61
n006581	37	59
n006581	66	9
n006581	32	83
n006581	1	90
n006581	30	87
n006581	22	15
n006581	55	61
n001596	1	79
n001596	84	66
n001596	48	38
n001596	22	68
n001596	9	55
n001596	40	81
n001596	25	60
n001596	21	1
n001596	82	70
n001596	39	82
n003464	2	17
n003464	13	10
n003464	89	70
n003464	24	48
n003464	70	17
n003464	5	43
n003464	28	19
n003464	33	60
n003464	12	7
n003464	13	43
n005793	38	6
n005793	44	14
n005793	32	78
n005793	5	1
n005793	55	10
n005793	33	21
n005793	71	79
n005793	61	71
n005793	17	53
n005793	94	27
n001565	91	46
n001565	38	77
n001565	66	88
n001565	43	27
n001565	44	99
n001565	100	37
n001565	91	18
n001565	57	85
n001565	53	39
n001565	78	73
n008618	46	26
n008618	94	36
n008618	37	9
n008618	51	28
n008618	98	61
n008618	11	96
n008618	27	20
n008618	67	7
n008618	86	44
n008618	85	79
n002580	43	68
n002580	8	19
n002580	20	81
n002580	74	16
n002580	17	57
n002580	54	98
n002580	62	31
n002580	9	40
n002580	34	33
n002580	36	29
n007802	70	40
n007802	52	85
n007802	93	72
n007802	33	30
n007802	45	55
n007802	52	16
n007802	18	83
n007802	12	43
n007802	65	33
n007802	21	54
n005756	70	96
n005756	38	27
n005756	87	26
n005756	34	86
n005756	78	90
n005756	90	2
n005756	74	87
n005756	37	97
n005756	51	81
n005756	78	10
n007055	16	96
n007055	4	56
n007055	62	20
n007055	33	82
n007055	15	76
n007055	4	92
n007055	94	64
n007055	69	54
n007055	67	70
n007055	70	20
n008022	46	27
n008022	45	93
n008022	36	58
n008022	25	11
n008022	58	42
n008022	27	71
n008022	50	84
n008022	75	30
n008022	28	81
n008022	96	40
n008446	76	37
n008446	65	40
n008446	43	62
n008446	36	14
n008446	8	40
n008446	37	41
n008446	92	24
n008446	90	63
n008446	40	68
n008446	85	6
n007097	46	19
n007097	3	63
n007097	43	85
n007097	36	67
n007097	3	69
n007097	52	3
n007097	21	84
n007097	79	100
n007097	27	31
n007097	63	7
n000410	63	41
n000410	83	11
n000410	21	48
n000410	7	45
n000410	88	58
n000410	66	92
n000410	85	88
n000410	21	59
n000410	10	56
n000410	85	76
n007912	2	81
n007912	6	51
n007912	28	82
n007912	70	96
n007912	91	81
n007912	35	62
n007912	54	68
n007912	4	69
n007912	8	66
n007912	97	91
n008730	59	90
n008730	92	12
n008730	63	26
n008730	64	74
n008730	93	88
n008730	88	70
n008730	93	56
n008730	59	40
n008730	84	81
n008730	37	55
n009040	58	32
n009040	32	26
n009040	74	76
n009040	24	99
n009040	69	54
n009040	11	45
n009040	76	78
n009040	30	62
n009040	48	21
n009040	22	15
n008737	66	71
n008737	36	99
n008737	93	95
n008737	63	31
n008737	80	79
n008737	42	21
n008737	10	72
n008737	16	40
n008737	69	42
n008737	63	32
n004767	87	19
n004767	65	80
n004767	48	96
n004767	19	63
n004767	3	70
n004767	3	94
n004767	48	73
n004767	43	2
n004767	91	22
n004767	64	88
n009085	77	33
n009085	84	18
n009085	13	20
n009085	10	25
n009085	59	17
n009085	93	15
n009085	77	21
n009085	40	38
n009085	99	45
n009085	91	100
n006462	22	70
n006462	45	13
n006462	6	13
n006462	82	63
n006462	93	81
n006462	32	87
n006462	47	88
n006462	72	42
n006462	38	30
n006462	48	17
n007782	46	17
n007782	44	34
n007782	43	66
n007782	82	91
n007782	48	62
n007782	43	21
n007782	53	26
n007782	41	59
n007782	64	64
n007782	49	50
n000137	47	24
n000137	95	17
n000137	81	75
n000137	61	91
n000137	89	83
n000137	18	62
n000137	36	97
n000137	60	60
n000137	86	70
n000137	38	87
n009076	74	97
n009076	44	34
n009076	48	13
n009076	15	30
n009076	85	43
n009076	55	55
n009076	33	38
n009076	37	3
n009076	39	58
n009076	14	22
n003573	62	76
n003573	97	62
n003573	52	40
n003573	12	48
n003573	89	85
n003573	98	95
n003573	65	50
n003573	26	30
n003573	91	28
n003573	74	8
n002859	30	41
n002859	47	40
n002859	6	99
n002859	40	92
n002859	96	86
n002859	80	90
n002859	71	85
n002859	89	35
n002859	49	68
n002859	32	3
n001426	45	61
n001426	68	97
n001426	17	83
n001426	75	41
n001426	53	68
n001426	28	30
n001426	75	82
n001426	98	94
n001426	2	78
n001426	26	17
n005429	41	38
n005429	43	27
n005429	83	15
n005429	33	40
n005429	9	91
n005429	95	94
n005429	54	83
n005429	84	95
n005429	85	46
n005429	45	99
n006604	23	70
n006604	5	89
n006604	94	88
n006604	88	61
n006604	12	77
n006604	84	25
n006604	86	25
n006604	78	92
n006604	12	87
n006604	34	86
n001283	32	39
n001283	7	86
n001283	38	14
n001283	79	19
n001283	35	40
n001283	78	30
n001283	98	8
n001283	10	61
n001283	71	41
n001283	43	67
n006064	15	1
n006064	64	64
n006064	53	87
n006064	21	35
n006064	84	78
n006064	62	65
n006064	25	96
n006064	48	93
n006064	50	39
n006064	28	99
n008763	68	90
n008763	45	93
n008763	65	14
n008763	71	52
n008763	56	48
n008763	14	1
n008763	34	36
n008763	11	12
n008763	97	69
n008763	45	74
n008764	88	3
n008764	2	97
n008764	64	19
n008764	54	20
n008764	37	99
n008764	22	44
n008764	91	7
n008764	35	38
n008764	88	98
n008764	10	47
n004539	66	98
n004539	28	34
n004539	65	36
n004539	30	12
n004539	24	27
n004539	25	33
n004539	97	17
n004539	71	8
n004539	78	3
n004539	100	58
n004768	46	84
n004768	46	91
n004768	91	50
n004768	29	98
n004768	79	75
n004768	83	4
n004768	66	58
n004768	94	70
n004768	89	42
n004768	98	10
n009083	66	65
n009083	70	26
n009083	87	41
n009083	47	84
n009083	80	71
n009083	28	99
n009083	73	30
n009083	81	56
n009083	100	48
n009083	25	32
n000136	52	64
n000136	91	85
n000136	77	51
n000136	14	99
n000136	75	19
n000136	2	68
n000136	20	21
n000136	32	76
n000136	77	65
n000136	82	37
n005472	35	55
n005472	63	98
n005472	72	66
n005472	18	5
n005472	58	31
n005472	54	62
n005472	35	12
n005472	3	9
n005472	39	97
n005472	77	83
n008709	54	91
n008709	96	71
n008709	94	23
n008709	15	14
n008709	35	92
n008709	6	21
n008709	41	1
n008709	32	85
n008709	45	91
n008709	50	65
n009041	5	100
n009041	50	40
n009041	6	4
n009041	50	94
n009041	67	2
n009041	8	63
n009041	1	84
n009041	93	21
n009041	84	33
n009041	82	9
n007580	1	93
n007580	83	46
n007580	66	37
n007580	61	66
n007580	13	14
n007580	41	31
n007580	9	51
n007580	29	85
n007580	29	26
n007580	38	61
n000107	40	61
n000107	38	23
n000107	96	91
n000107	15	20
n000107	11	1
n000107	73	100
n000107	6	8
n000107	67	86
n000107	91	39
n000107	59	38
n001081	38	59
n001081	44	93
n001081	13	95
n001081	17	12
n001081	47	70
n001081	38	86
n001081	14	65
n001081	13	16
n001081	24	78
n001081	65	92
n002604	10	62
n002604	44	34
n002604	19	85
n002604	1	54
n002604	9	20
n002604	46	77
n002604	53	75
n002604	64	88
n002604	15	61
n002604	44	85
n009015	39	76
n009015	57	7
n009015	59	90
n009015	32	85
n009015	27	61
n009015	89	9
n009015	98	77
n009015	90	17
n009015	46	8
n009015	43	26
n004958	2	80
n004958	44	76
n004958	40	16
n004958	86	67
n004958	47	94
n004958	39	72
n004958	47	29
n004958	21	50
n004958	71	25
n004958	14	36
n006633	67	57
n006633	21	39
n006633	94	29
n006633	11	90
n006633	11	99
n006633	41	4
n006633	85	42
n006633	90	33
n006633	68	20
n006633	21	73
n003725	68	25
n003725	60	42
n003725	56	34
n003725	36	73
n003725	98	49
n003725	81	41
n003725	10	12
n003725	36	94
n003725	38	25
n003725	48	37
n007347	17	6
n007347	51	72
n007347	32	4
n007347	60	8
n007347	88	26
n007347	6	33
n007347	22	22
n007347	8	40
n007347	13	100
n007347	54	18
n006430	45	58
n006430	78	84
n006430	16	1
n006430	25	16
n006430	58	17
n006430	25	61
n006430	49	8
n006430	27	6
n006430	60	93
n006430	65	10
n009023	14	31
n009023	12	5
n009023	73	93
n009023	70	59
n009023	36	36
n009023	58	39
n009023	12	79
n009023	88	83
n009023	84	2
n009023	37	30
n002676	58	25
n002676	55	67
n002676	73	17
n002676	63	78
n002676	46	27
n002676	87	78
n002676	98	78
n002676	63	33
n002676	56	19
n002676	16	16
n004581	75	1
n004581	61	48
n004581	61	39
n004581	52	57
n004581	36	66
n004581	78	70
n004581	84	6
n004581	4	87
n004581	96	70
n004581	57	69
n009058	90	75
n009058	82	49
n009058	7	29
n009058	45	64
n009058	29	88
n009058	93	64
n009058	1	33
n009058	97	70
n009058	17	30
n009058	31	86
n004323	81	86
n004323	61	17
n004323	92	9
n004323	95	44
n004323	34	51
n004323	24	52
n004323	57	13
n004323	69	3
n004323	64	42
n004323	14	97
n009093	45	32
n009093	26	26
n009093	44	46
n009093	3	93
n009093	43	19
n009093	71	83
n009093	27	86
n009093	16	45
n009093	32	22
n009093	76	78
n002823	57	61
n002823	54	80
n002823	62	61
n002823	8	81
n002823	95	58
n002823	46	56
n002823	85	78
n002823	67	10
n002823	92	65
n002823	70	25
n000748	79	58
n000748	58	39
n000748	6	23
n000748	75	87
n000748	86	78
n000748	66	31
n000748	1	83
n000748	41	95
n000748	65	53
n000748	44	37
n006487	2	47
n006487	6	93
n006487	76	50
n006487	82	94
n006487	90	91
n006487	39	4
n006487	36	7
n006487	56	83
n006487	98	17
n006487	61	68
n003902	54	80
n003902	1	21
n003902	97	72
n003902	86	14
n003902	55	28
n003902	95	13
n003902	84	17
n003902	62	88
n003902	88	72
n003902	3	36
n006213	30	46
n006213	90	66
n006213	60	39
n006213	53	68
n006213	22	55
n006213	43	98
n006213	15	1
n006213	24	14
n006213	6	81
n006213	3	51
n002223	97	56
n002223	51	36
n002223	69	72
n002223	81	7
n002223	32	69
n002223	57	42
n002223	89	14
n002223	41	20
n002223	81	61
n002223	88	91
n000128	34	88
n000128	85	17
n000128	31	70
n000128	59	74
n000128	62	28
n000128	23	76
n000128	51	50
n000128	15	50
n000128	50	75
n000128	57	25
n000371	47	14
n000371	5	74
n000371	22	66
n000371	29	39
n000371	12	20
n000371	44	10
n000371	31	28
n000371	92	89
n000371	68	39
n000371	43	26
n000349	31	34
n000349	8	49
n000349	55	13
n000349	93	8
n000349	83	81
n000349	77	16
n000349	18	41
n000349	33	16
n000349	49	82
n000349	82	76
n002846	84	6
n002846	5	33
n002846	32	32
n002846	24	81
n002846	87	63
n002846	99	87
n002846	29	46
n002846	72	30
n002846	17	52
n002846	36	44
n005851	34	88
n005851	11	24
n005851	63	89
n005851	99	48
n005851	55	29
n005851	96	44
n005851	63	75
n005851	42	53
n005851	62	44
n005851	48	46
n001250	8	50
n001250	27	5
n001250	13	51
n001250	86	62
n001250	84	48
n001250	37	21
n001250	15	59
n001250	55	43
n001250	73	87
n001250	91	81
n006075	99	100
n006075	12	97
n006075	59	88
n006075	43	50
n006075	66	86
n006075	56	99
n006075	13	58
n006075	49	17
n006075	46	93
n006075	57	16
n003155	76	86
n003155	22	12
n003155	96	16
n003155	58	47
n003155	67	64
n003155	44	67
n003155	14	79
n003155	61	1
n003155	30	71
n003155	90	73
n005064	61	44
n005064	49	57
n005064	55	4
n005064	68	76
n005064	24	60
n005064	4	84
n005064	26	90
n005064	21	31
n005064	85	19
n005064	92	22
n004946	92	97
n004946	71	75
n004946	54	4
n004946	51	80
n004946	78	54
n004946	53	24
n004946	16	60
n004946	32	88
n004946	14	50
n004946	52	34
n005063	88	89
n005063	31	30
n005063	1	54
n005063	84	53
n005063	3	66
n005063	58	51
n005063	72	36
n005063	11	42
n005063	91	61
n005063	3	14
n001454	66	91
n001454	36	18
n001454	15	31
n001454	76	81
n001454	2	85
n001454	56	41
n001454	26	33
n001454	27	4
n001454	63	27
n001454	56	29
n006215	15	59
n006215	23	70
n006215	87	25
n006215	75	13
n006215	11	6
n006215	17	37
n006215	95	45
n006215	49	5
n006215	12	43
n006215	27	45
n001202	18	21
n001202	28	54
n001202	71	80
n001202	37	39
n001202	67	24
n001202	33	57
n001202	21	63
n001202	43	7
n001202	76	20
n001202	43	99
n008149	72	20
n008149	11	64
n008149	39	66
n008149	78	19
n008149	6	32
n008149	94	67
n008149	30	11
n008149	89	60
n008149	86	96
n008149	56	80
n000740	20	38
n000740	5	84
n000740	53	69
n000740	59	7
n000740	20	33
n000740	30	31
n000740	74	26
n000740	54	100
n000740	53	14
n000740	39	61
n008178	88	97
n008178	4	40
n008178	33	34
n008178	50	58
n008178	97	100
n008178	28	77
n008178	65	15
n008178	22	8
n008178	73	48
n008178	45	71
n006224	42	8
n006224	68	27
n006224	9	31
n006224	1	18
n006224	99	56
n006224	59	96
n006224	48	58
n006224	60	94
n006224	71	73
n006224	87	90
n004573	70	100
n004573	77	94
n004573	9	18
n004573	7	47
n004573	85	19
n004573	56	68
n004573	65	28
n004573	57	72
n004573	43	50
n004573	55	24
n008711	70	87
n008711	14	88
n008711	69	89
n008711	24	30
n008711	29	95
n008711	30	60
n008711	79	31
n008711	4	90
n008711	50	73
n008711	4	58
n008375	28	58
n008375	94	50
n008375	12	45
n008375	17	12
n008375	39	69
n008375	6	56
n008375	95	39
n008375	18	54
n008375	97	57
n008375	56	42
n008577	34	32
n008577	21	91
n008577	92	99
n008577	91	70
n008577	80	38
n008577	33	79
n008577	15	45
n008577	64	96
n008577	18	87
n008577	21	47
n000970	57	61
n000970	37	62
n000970	2	97
n000970	15	18
n000970	24	57
n000970	41	72
n000970	95	23
n000970	58	52
n000970	53	81
n000970	15	24
n007164	85	14
n007164	9	3
n007164	29	53
n007164	9	65
n007164	11	26
n007164	93	8
n007164	35	43
n007164	61	19
n007164	22	5
n007164	99	73
n006614	94	22
n006614	68	98
n006614	88	57
n006614	23	20
n006614	52	7
n006614	2	100
n006614	85	4
n006614	71	1
n006614	82	93
n006614	8	6
n007190	11	90
n007190	18	22
n007190	9	55
n007190	94	54
n007190	3	12
n007190	18	1
n007190	90	31
n007190	99	67
n007190	86	18
n007190	53	13
n003530	14	12
n003530	19	88
n003530	70	22
n003530	62	59
n003530	67	52
n003530	35	42
n003530	69	93
n003530	43	42
n003530	26	19
n003530	24	57
n007951	65	75
n007951	69	6
n007951	2	74
n007951	68	84
n007951	58	96
n007951	45	20
n007951	23	100
n007951	85	12
n007951	47	46
n007951	53	38
n008541	56	74
n008541	89	12
n008541	88	53
n008541	44	58
n008541	90	10
n008541	19	38
n008541	4	55
n008541	50	87
n008541	14	36
n008541	71	78
n000189	11	67
n000189	56	62
n000189	100	58
n000189	40	87
n000189	37	37
n000189	100	86
n000189	92	82
n000189	80	58
n000189	42	67
n000189	4	54
n004186	6	20
n004186	5	91
n004186	71	65
n004186	95	10
n004186	78	27
n004186	75	5
n004186	86	15
n004186	45	92
n004186	19	89
n004186	18	34
n007215	50	97
n007215	69	53
n007215	12	71
n007215	16	81
n007215	33	29
n007215	15	73
n007215	96	54
n007215	60	43
n007215	69	50
n007215	14	32
n003473	13	53
n003473	19	57
n003473	28	11
n003473	26	28
n003473	39	90
n003473	23	1
n003473	93	99
n003473	64	21
n003473	2	5
n003473	38	13
n003010	51	20
n003010	38	45
n003010	72	55
n003010	34	9
n003010	50	56
n003010	15	3
n003010	82	46
n003010	14	40
n003010	47	42
n003010	19	21
n006750	83	11
n006750	4	59
n006750	73	30
n006750	62	86
n006750	55	80
n006750	13	46
n006750	4	32
n006750	88	83
n006750	60	45
n006750	69	71
n007823	12	71
n007823	46	88
n007823	14	58
n007823	40	75
n007823	15	74
n007823	86	28
n007823	32	72
n007823	34	10
n007823	14	43
n007823	47	51
n000802	13	3
n000802	67	85
n000802	65	41
n000802	69	34
n000802	12	21
n000802	80	55
n000802	88	23
n000802	31	27
n000802	61	80
n000802	13	11
n001782	2	50
n001782	66	83
n001782	62	68
n001782	24	16
n001782	50	66
n001782	45	44
n001782	32	82
n001782	45	34
n001782	3	37
n001782	35	61
n009140	37	14
n009140	80	32
n009140	47	33
n009140	35	75
n009140	65	8
n009140	95	76
n009140	61	9
n009140	56	57
n009140	86	87
n009140	72	21
n008032	22	38
n008032	5	13
n008032	28	87
n008032	32	16
n008032	5	45
n008032	82	41
n008032	55	61
n008032	21	76
n008032	99	19
n008032	44	48
n009114	77	9
n009114	13	100
n009114	10	47
n009114	96	69
n009114	10	32
n009114	31	75
n009114	81	39
n009114	31	27
n009114	55	97
n009114	3	83
n008831	6	74
n008831	32	69
n008831	48	36
n008831	22	9
n008831	61	49
n008831	98	62
n008831	18	73
n008831	41	71
n008831	41	81
n008831	36	8
n005978	93	93
n005978	28	24
n005978	82	20
n005978	96	20
n005978	16	26
n005978	36	38
n005978	61	51
n005978	84	2
n005978	69	60
n005978	26	35
n000436	56	49
n000436	33	28
n000436	64	64
n000436	80	46
n000436	63	8
n000436	83	15
n000436	80	74
n000436	84	4
n000436	78	1
n000436	11	58
n007089	24	30
n007089	86	22
n007089	63	7
n007089	40	63
n007089	58	6
n007089	16	20
n007089	79	38
n007089	20	84
n007089	44	13
n007089	36	32
n002961	89	38
n002961	10	9
n002961	36	2
n002961	7	51
n002961	1	83
n002961	3	98
n002961	62	1
n002961	94	76
n002961	25	43
n002961	40	86
n006199	73	56
n006199	64	71
n006199	66	15
n006199	71	49
n006199	93	54
n006199	7	31
n006199	79	67
n006199	98	55
n006199	29	42
n006199	85	66
n000635	53	13
n000635	23	84
n000635	23	32
n000635	97	7
n000635	34	55
n000635	92	41
n000635	13	30
n000635	3	22
n000635	49	25
n000635	32	62
n007884	2	13
n007884	33	19
n007884	46	18
n007884	41	1
n007884	82	43
n007884	1	65
n007884	65	100
n007884	82	36
n007884	99	60
n007884	61	67
n006358	29	27
n006358	34	18
n006358	34	16
n006358	93	18
n006358	17	17
n006358	53	72
n006358	26	69
n006358	38	100
n006358	42	87
n006358	71	41
n001526	43	4
n001526	21	48
n001526	89	76
n001526	65	36
n001526	51	31
n001526	4	62
n001526	6	49
n001526	25	72
n001526	33	40
n001526	57	100
n006703	23	80
n006703	66	85
n006703	96	24
n006703	75	35
n006703	95	61
n006703	83	21
n006703	8	47
n006703	60	90
n006703	63	25
n006703	19	44
n002101	92	6
n002101	20	58
n002101	72	33
n002101	20	88
n002101	32	34
n002101	26	35
n002101	44	47
n002101	4	22
n002101	59	93
n002101	81	85
n004692	25	1
n004692	2	30
n004692	46	73
n004692	85	81
n004692	50	62
n004692	66	74
n004692	72	71
n004692	38	83
n004692	35	63
n004692	78	99
n002757	92	25
n002757	65	69
n002757	36	19
n002757	95	74
n002757	31	71
n002757	49	96
n002757	77	34
n002757	54	33
n002757	63	24
n002757	87	98
n003215	60	43
n003215	3	44
n003215	39	72
n003215	14	14
n003215	24	15
n003215	35	98
n003215	10	64
n003215	13	1
n003215	51	18
n003215	99	92
n001110	19	69
n001110	20	42
n001110	79	87
n001110	93	62
n001110	31	34
n001110	36	81
n001110	46	95
n001110	86	13
n001110	49	11
n001110	62	25
n005749	35	50
n005749	79	99
n005749	81	29
n005749	8	44
n005749	41	86
n005749	48	51
n005749	90	28
n005749	83	26
n005749	47	59
n005749	15	75
n000091	95	77
n000091	50	79
n000091	31	87
n000091	27	28
n000091	44	70
n000091	14	23
n000091	52	51
n000091	98	83
n000091	14	80
n000091	70	61
n002164	4	55
n002164	2	98
n002164	67	29
n002164	69	24
n002164	68	37
n002164	67	12
n002164	75	54
n002164	23	34
n002164	65	9
n002164	36	81
n000439	56	3
n000439	11	71
n000439	87	45
n000439	74	25
n000439	46	95
n000439	32	49
n000439	1	39
n000439	71	82
n000439	19	2
n000439	78	15
n005379	90	50
n005379	26	52
n005379	71	29
n005379	20	54
n005379	1	29
n005379	65	2
n005379	81	74
n005379	2	64
n005379	82	9
n005379	89	49
n004436	41	76
n004436	49	19
